band,access_class,doi,work_id,year,oa_status,detail,title
associational,closed,https://doi.org/10.1080/0032472031000142986,W2008766199,1987,closed,closed,The Effects of Breastfeeding and Nutrition on Fecundability in Rural Bangladesh: A Hazards-Model Analysis
associational,closed,https://doi.org/10.1242/jeb.204.18.3141,W2407956924,2001,closed,closed,The home team advantage: reproduction in women indigenous to high altitude
associational,closed,https://doi.org/10.2307/2061836,W2063285982,1993,closed,closed,"Writing the names: Marriage style, living arrangements, and first birth interval in a Nepali society"
associational,closed,https://doi.org/10.5860/choice.34-2235,W1977578708,1996,closed,closed,"Festival of the poor: fertility decline & the ideology of class in Sicily, 1860-1980"
associational,closed,https://doi.org/10.2307/2061737,W2046801486,1995,closed,closed,The Determinants of the Duration of Postpartum Sexual Abstinence in West Africa: A Multilevel Analysis
associational,closed,https://doi.org/10.2307/3350174,W2116462260,1990,closed,closed,The Social Impact of AIDS in Sub-Saharan Africa
associational,closed,https://doi.org/10.2307/1964857,W2275703687,1976,closed,closed,The Changing African Family Project: A Report with Special Reference to the Nigerian Segment
associational,closed,https://doi.org/10.2307/2172882,W4253603668,1969,closed,closed,The Risk of Conception on Different Days of the Menstrual Cycle
associational,closed,https://doi.org/10.1017/s0021932002004753,W1979769362,2002,closed,closed,GREATER THAN EXPECTED FERTILITY DECLINE IN GHANA: UNTANGLING A PUZZLE
associational,closed,https://doi.org/10.1080/19485565.1969.9987794,W2039606712,1969,closed,closed,"Oral contraception, coital frequency, and the time required to conceive"
associational,closed,https://doi.org/10.2307/1965516,W2327123381,1977,closed,closed,Breastfeeding and Abstinence among the Yoruba
associational,closed,https://doi.org/10.1080/00324728.1976.10410417,W2061098831,1976,closed,closed,Polygyny and fertility in nineteenth-century America
associational,closed,,W380040454,1982,closed,closed,The dynamics of birth spacing and marital fertility in Kenya.
associational,closed,https://doi.org/10.1111/j.1835-9310.1981.tb01216.x,W2076319037,2010,closed,closed,The Determinants Of Fertility Among Australian Aborigines
associational,closed,https://doi.org/10.1080/0032472031000146746,W2075521765,1993,closed,closed,Cultural Influences on the Timing of First Births in India: Large Differences that add up to Little Difference
associational,closed,https://doi.org/10.1002/jid.3380070103,W1976166331,1995,closed,closed,The start of the sub‐Saharan fertility transition: Some answers and many questions
associational,closed,https://doi.org/10.1017/s0021853700007751,W2113612046,2000,closed,closed,"POPULATION DECLINE AND DELAYED RECOVERY IN BUNYORO, 1860–1960"
associational,closed,https://doi.org/10.1017/s0021932000001450,W2060680278,2000,closed,closed,"COITUS, THE PROXIMATE DETERMINANT OF CONCEPTION: INTER-COUNTRY VARIANCE IN SUB-SAHARAN AFRICA"
associational,closed,,W2108231003,1989,closed,closed,Uganda Demographic and Health Survey 1988/1989
associational,closed,,W2005968556,1986,closed,empty_or_tiny,Effects of women's education on postpartum practices and fertility in urban Nigeria.
associational,closed,https://doi.org/10.1080/03014469700005162,W2028085854,1997,closed,closed,"Sex ratio, coital rate, hormones and time of fertilization within the cycle"
associational,closed,https://doi.org/10.2307/1966873,W2002866283,1987,closed,closed,Proximate Determinants of Fertility and Policy Implications in Beijing
associational,closed,https://doi.org/10.2307/2061226,W2017515434,1979,closed,closed,Fertility effect of seasonal migration and seasonal variation in fecundability: Test of a useful approximation under mor
associational,closed,https://doi.org/10.2307/1966293,W2040984749,1978,closed,closed,The Achieved Small Family: Early Fertility Transition in an African City
associational,closed,https://doi.org/10.1023/a:1006527232605,W1552965539,1997,closed,closed,The probability of conception on different days of the cycle with respect to ovulation: an overview
associational,closed,https://doi.org/10.1017/cbo9780511621611.009,W2989623671,1995,closed,closed,High fertility and poverty in Sicily: Beyond the culture vs. rationality debate
associational,closed,,W29962398,1978,closed,closed,Reproductive performance after the repair of obstetric vesico-vaginal fistulae.
associational,closed,https://doi.org/10.1017/s0021932000021404,W2100088516,1994,closed,closed,Ethnic differentials in child-spacing ideals and practices in Ghana
associational,closed,,W2083832569,1989,closed,closed,Postpartum sexual abstinence in tropical Africa
associational,closed,https://doi.org/10.1111/ajo.12606,W2601443883,2017,closed,closed,Ovulation monitoring and fertility knowledge: Their relationship to fertility experience in a cross‐sectional study
associational,closed,https://doi.org/10.1080/19485565.2004.9989084,W2012045658,2004,closed,closed,"Sex ratio at birth, polygyny, and fertility: A cross‐national study"
associational,closed,https://doi.org/10.2307/1966887,W2158156969,1992,closed,closed,Fertility and Contraceptive Adoption and Discontinuation in Rural Kenya
associational,closed,https://doi.org/10.2307/2175195,W4244745254,1980,closed,closed,"Fecundability, Coital Frequency and the Viability of Ova"
associational,closed,https://doi.org/10.1017/s0021932000024317,W2319714140,1979,closed,closed,Social influences on fertility at later ages of reproduction
associational,closed,https://doi.org/10.1111/j.1728-4457.2007.00170.x,W2013637959,2007,closed,closed,"Sex, Breastfeeding, and Marital Fertility in Pretransition China"
associational,closed,https://doi.org/10.1017/s0021932003006254,W2090090505,2004,closed,closed,BIRTH SEASONALITY IN THE OLD ORDER AMISH
associational,closed,,W143071933,2002,closed,closed,Marriage at a distance: Spouse separation and the migrant family
associational,closed,https://doi.org/10.1080/19485565.1990.9988751,W2009230645,1990,closed,closed,"Postpartum sexual abstinence, breastfeeding, and childspacing, among Yoruba women in urban Nigeria"
associational,closed,https://doi.org/10.2307/1160091,W2100802169,1982,closed,closed,Marital sexual relationships and birth spacing among two Yoruba sub-groups
associational,closed,https://doi.org/10.2307/2138143,W2319525112,1996,closed,closed,"""Fertility and Family Planning in African Cities: The Impact of Female Migration."""
associational,closed,https://doi.org/10.2307/2947755,W2091046770,1986,closed,closed,Contraception and Birthspacing
associational,closed,https://doi.org/10.1080/00324728.1983.10405928,W1978855392,1983,closed,closed,"The use of traditional and modern methods of fertility control in Kinshasa, Zaire"
associational,closed,,W2276793342,1982,closed,closed,The fertility of American slaves.
associational,closed,https://doi.org/10.17730/humo.46.1.97n276l575144886,W2083040350,1987,closed,closed,Plural Marriage and Fertility Differentials: A Study of the Yoruba of Western Nigeria
associational,closed,https://doi.org/10.2307/2947901,W2005625226,1987,closed,closed,The Proximate Determinants of Low Fertility in Brazil
associational,closed,https://doi.org/10.2307/2808142,W2025827922,1998,closed,closed,High Fertility in Rural Uganda: The Role of Socioeconomic and Biological Factors
associational,closed,,W84725551,1996,closed,closed,Sociocultural factors affecting reproductive behavior in Malawi
associational,closed,,W2284503515,1990,closed,closed,Determinants of fertility in Bangladesh.
associational,closed,,W2347077522,2000,closed,closed,"Menarche, sexual practices, and pregnancy: model testing."
associational,closed,,W1567007770,1991,closed,closed,"Employment, Education, and Fertility Behavior: Evidence From Kinshasa"
associational,closed,https://doi.org/10.2307/2947739,W2039827080,1988,closed,closed,"Modernization, Contraception and Fertility Change in India"
associational,closed,https://doi.org/10.1017/s0021932000006052,W2162407286,1980,closed,closed,Religious Fertility Differentials Among the Yoruba of Western Nigeria
associational,closed,https://doi.org/10.2307/2173218,W4248002436,1971,closed,closed,Fecundability and Coital Frequency
associational,closed,https://doi.org/10.2307/2172926,W4252404121,1967,closed,closed,Frequency and Timing of Intercourse: Its Relation to the Probability of Conception
associational,closed,https://doi.org/10.1016/s0010-7824(99)00073-6,W2110388361,1999,closed,closed,Influence of cycle variability and coital frequency on the risk of pregnancy
associational,closed,https://doi.org/10.1017/s0021932000018538,W2014211834,1990,closed,closed,"Post-partum events and fertility control in Kinshasa, Zaïre"
associational,closed,https://doi.org/10.1177/036319908901400303,W2126891449,1989,closed,closed,Parity-Dependent Fertility in a Population with Natural Fertility in Northern Sweden 1720-1900
associational,closed,,W2265903506,1989,closed,closed,Regional variation in components of child-spacing: the role of womens education.
associational,closed,https://doi.org/10.1017/s0021932000016291,W2053176564,1986,closed,closed,Determinats of natural fertility in Sudan
associational,closed,,W1651425301,1981,closed,closed,Modernization and its impact on fertility: the Indian scene.
associational,closed,https://doi.org/10.1080/00324728.1971.10405802,W2332675469,1971,closed,closed,A comparison between current Indian fertility and late nineteenth-century Swedish and Finnish fertility
associational,closed,https://doi.org/10.2307/2173003,W4242834051,1968,closed,closed,Observations on the Relationship between Frequency and Timing of Intercourse and the Probability of Conception
associational,closed,https://doi.org/10.1080/19485565.1994.9988881,W2025358826,1994,closed,closed,Sex ratios at birth in Micronesia: Reply to James
associational,closed,,W2299035841,1975,closed,closed,The detection of ovulation in humans and its application in contraception.
associational,closed,,W602958224,1997,closed,closed,Contraceptive use dynamics in Zimbabwe : postpartum contraceptive behaviour
associational,closed,,W2284224132,1996,closed,closed,Traditional beliefs part of people's lives.
associational,closed,https://doi.org/10.1002/ajhb.1310050508,W1989388568,1993,closed,closed,The practice of terminal abstinence in Nigeria and Cameroon
associational,closed,https://doi.org/10.4103/fsr.fsr_29_19,W2973994726,2019,closed,closed,"Association of body mass index (BMI) and sub-fertility among young women in Karachi, Pakistan"
associational,closed,,W2414591154,1994,closed,closed,Proximate determinants of Philippine fertility: 1983 levels and patterns.
associational,closed,https://doi.org/10.1080/19485565.1990.9988757,W1999402263,1990,closed,closed,Proximate determinants of fertility in Nigeria
associational,closed,,W2282787317,1996,closed,closed,Male fertility and sexual behaviour.
associational,closed,,W2406150368,1989,closed,closed,"Fertility transition in Indonesia, trends in proximate determinants of fertility, based on the 1987 NICPS/DHS."
associational,closed,,W3143496023,1987,closed,closed,Regional Variations and Determinants of Fertility in Bangladesh.
associational,closed,,W1649018927,1987,closed,closed,Family planning in rural Kwazulu: transition from traditional to contemporary practices.
associational,closed,,W2188543557,1987,closed,closed,Fertility inhibiting effects of the intermediate fertility variables in two Nigerian sub-groups.
associational,closed,,W2413547019,1986,closed,closed,Timing the second birth: fecundability models for selected race and age groups in Hawaii.
associational,closed,https://doi.org/10.1080/19485565.1982.9988486,W1584008493,1982,closed,closed,Fertility and population regulation
associational,closed,,W82683103,2006,closed,closed,Changes in traditional practices in contemporary demographic regimes in the Middle East and South and Southeast Asia : t
associational,closed,,W2398424156,1991,closed,closed,[A case-control study of dangerous factors related to infertility].
associational,closed,,W3200828673,1990,closed,closed,The determinants of family size preferences and traditional child spacing practices in West Africa.
associational,closed,,W2274022684,1988,closed,closed,"Sub-ethnic variations in breastfeeding, marital sexuality, and fertility in Yorubaland."
associational,closed,,W2275229893,1983,closed,closed,Customs and beliefs associated with sexual behavior and human fertility in rural Bangladesh.
associational,closed,https://doi.org/10.2307/2060292,W1996644638,1967,closed,closed,Some Notes On Fertility Problems In A Colombian Semi-Urban Community
associational,closed,https://doi.org/10.1093/humrep/deaf246,W7123762760,2025,closed,closed,Sexual functioning and its determinants in individuals and their partners with unexplained infertility
associational,closed,https://doi.org/10.1093/oso/9780197662113.003.0007,W4321603790,2023,closed,closed,Contraception Outside of the Clinic
associational,closed,https://doi.org/10.9734/bpi/ctmmr/v13/5667d,W3166595169,2021,closed,closed,Analysing the Determinants of Male Coital Difficulties among Attendees of the Gynae Clinic at a Tertiary Health Center i
associational,closed,,W3149750269,2021,closed,closed,Female Sexual Dysfunction in Subfertility Patients vs. Those Seeking Fertility Control
associational,closed,,W2784992926,2017,closed,closed,FAKTOR – FAKTOR YANG BERHUBUNGAN DENGAN KEJADIAN FERTILITAS PADA PASANGAN USIA SUBUR (Studi Kasus Di Wilayah Kecamatan S
associational,closed,,W2267479015,2015,closed,closed,Title: Factors Affecting of Fecundability Pattern in Bangladesh: A Bivariate Analysis
associational,closed,,W39699060,2013,closed,closed,Variation in Fecundability among Indian Females
associational,closed,,W2296934571,2008,closed,closed,Racial and ethnic differences in fertility-related behavior and intentions among cohabitors
associational,closed,https://doi.org/10.4314/ajpssi.v9i2.34122,W1622229128,2006,closed,closed,The influence of cultural norms and customs variables on birth spacing practices in Nigeria
associational,closed,https://doi.org/10.1093/acprof:oso/9780199252183.003.0007,W2506889123,2005,closed,closed,"‘Physical “Open Secrets”’: Hygiene, Masturbation, Bowel Control, and Abstinence"
associational,closed,,W2745545514,2001,closed,closed,십대 여학생의 성행태와 성경험 관련요인
associational,closed,,W2289510829,1993,closed,closed,Factors affecting fertility in a rural area of Bangladesh.
associational,closed,,W2742809094,1992,closed,closed,Determinants of adolescent fertility: a case of Meru secondary schools
associational,closed,,W2205317845,1991,closed,closed,[Fertility change in Bolivia].
associational,closed,,W2283953124,1988,closed,closed,The proximate determinants of fertility in tropical Africa: demographic and institutional change.
associational,closed,,W2254608500,1988,closed,closed,Fertility behaviour of Mpraeso women.
associational,closed,,W2508300132,1988,closed,closed,The value of children as a major influence on fertility in Uganda: a case study of Ankole.
associational,closed,,W2196715512,1986,closed,closed,Intermediate variables and fertility: a case study of Ghana (West Africa).
associational,closed,https://doi.org/10.2307/1965577,W2330558818,1985,closed,closed,"""Breast-feeding and Sexual Abstinence in Papua New Guinea"""
associational,closed,,W627388260,1985,closed,closed,"Evaluation of the Yemen Arab Republic fertility survey, 1979"
associational,closed,,W2475910777,1985,closed,closed,Refined fertility estimates for Nigeria.
associational,closed,,W2397515281,1984,closed,closed,Premenopausal fertility score as a guide for individual anticonception.
associational,closed,https://doi.org/10.2307/2948033,W4250437508,1984,closed,closed,"Cameroon WFS: High Infertility, Prolonged Lactation, Postpartum Abstinence Result in Moderate Fertility"
associational,closed,https://doi.org/10.1086/ca.1980.21.issue-5,W4237714338,1980,closed,closed,
associational,closed,,W115402842,1979,closed,closed,"[Frequency of intercourse, parental ages, and their relation with fecundability]."
associational,closed,,W1427172665,1976,closed,closed,Coital timing and frequency as part of infertility evaluation and therapy.
associational,closed,,W2415918322,1971,closed,closed,Family attitude and fertility pattern of a selected urban community.
